CustomerID,R,F,M,R-Score,F-Score,M-Score,RFM-Score,RFM-Level,R-log,F-log,M-log,labels
13295.0,360.0,1,201.2,1,1,1,111,1,5.886104031450156,0.0,5.304299438225584,0
13296.0,137.0,1,87.4,2,1,1,211,1,4.919980925828125,0.0,4.470495282661489,0
13297.0,8.0,4,2089.8500000000004,4,3,4,434,4,2.0794415416798357,1.3862943611198906,7.644847572048315,1
13298.0,1.0,1,360.0,4,1,2,412,3,0.0,0.0,5.886104031450156,1
13299.0,268.0,1,142.5,1,1,1,111,1,5.5909869805108565,0.0,4.959341999708705,0
13300.0,169.0,1,371.89000000000004,1,1,2,112,1,5.1298987149230735,0.0,5.918598111620868,0
13301.0,104.0,4,618.0899999999998,2,3,2,232,2,4.6443908991413725,1.3862943611198906,6.426634077922477,6
13302.0,155.0,1,63.75,1,1,1,111,1,5.043425116919247,0.0,4.154969184038536,0
13304.0,351.0,1,300.4199999999999,1,1,1,111,1,5.860786223465865,0.0,5.705181495569908,0
13305.0,4.0,10,2000.8599999999992,4,4,4,444,1,1.3862943611198906,2.302585092994046,7.601332367118576,1
13307.0,120.0,1,15.0,2,1,1,211,1,4.787491742782046,0.0,2.70805020110221,0
13308.0,23.0,3,1385.51,3,3,3,333,3,3.1354942159291497,1.0986122886681098,7.233823581887957,4
13309.0,7.0,5,1456.7899999999993,4,3,3,433,4,1.9459101490553132,1.6094379124341003,7.283990664029596,1
13310.0,28.0,3,1132.0300000000002,3,3,3,333,3,3.332204510175204,1.0986122886681098,7.031767760178747,4
13311.0,4.0,2,598.57,4,2,2,422,3,1.3862943611198906,0.6931471805599453,6.394543477223177,1
13313.0,22.0,5,1555.3199999999993,3,3,3,333,3,3.091042453358316,1.6094379124341003,7.3494365912232835,4
13314.0,2.0,3,775.9400000000002,4,3,3,433,4,0.6931471805599453,1.0986122886681098,6.654075197606277,1
13316.0,37.0,4,5732.930000000001,3,3,4,334,3,3.6109179126442243,1.3862943611198906,8.65398202282163,2
13317.0,66.0,6,2209.0799999999995,2,4,4,244,2,4.189654742026425,1.791759469228055,7.700331418246471,2
13318.0,1.0,3,640.76,4,3,2,432,3,0.0,1.0986122886681098,6.462654971833283,1
13319.0,5.0,26,10845.549999999988,4,4,4,444,1,1.6094379124341003,3.258096538021482,9.29151013659006,5
13320.0,78.0,4,1532.2000000000003,2,3,3,233,2,4.356708826689592,1.3862943611198906,7.334459890082721,6
13321.0,72.0,2,567.36,2,2,2,222,2,4.276666119016055,0.6931471805599453,6.340994022885843,6
13322.0,17.0,1,199.48,4,1,1,411,3,2.833213344056216,0.0,5.295713980677922,3
13323.0,3.0,5,787.85,4,3,3,433,4,1.0986122886681098,1.6094379124341003,6.6693077164080545,1
13324.0,36.0,10,7121.949999999994,3,4,4,344,3,3.58351893845611,2.302585092994046,8.870936843313219,2
13325.0,82.0,1,675.3,2,1,3,213,1,4.406719247264253,0.0,6.5151570365807965,6
13327.0,39.0,8,3627.769999999998,3,4,4,344,3,3.6635616461296463,2.0794415416798357,8.196373413415063,2
13328.0,316.0,1,1308.48,1,1,3,113,1,5.755742213586912,0.0,7.176621437176277,6
13329.0,32.0,2,789.0,3,2,3,323,3,3.4657359027997265,0.6931471805599453,6.670766320845874,4
13330.0,93.0,3,1140.9299999999996,2,3,3,233,2,4.532599493153256,1.0986122886681098,7.039598998286855,6
13332.0,14.0,1,350.9,4,1,2,412,3,2.6390573296152584,0.0,5.860501282589169,3
13334.0,82.0,3,3502.319999999998,2,3,4,234,2,4.406719247264253,1.0986122886681098,8.1611808850276,2
13336.0,77.0,1,795.12,2,1,3,213,1,4.343805421853684,0.0,6.67849304665975,6
13338.0,158.0,1,487.02,1,1,2,112,1,5.062595033026967,0.0,6.188305190001139,0
13339.0,201.0,1,860.1200000000002,1,1,3,113,1,5.303304908059076,0.0,6.757071914397188,6
13340.0,45.0,7,10736.47999999999,3,4,4,344,3,3.8066624897703196,1.9459101490553132,9.281402567600999,2
13341.0,261.0,1,775.8499999999999,1,1,3,113,1,5.564520407322694,0.0,6.653959202529493,6
13343.0,178.0,1,353.43,1,1,2,112,1,5.181783550292085,0.0,5.867685445926138,0
13344.0,68.0,3,2511.6900000000014,2,3,4,234,2,4.219507705176107,1.0986122886681098,7.828711112329428,6
13345.0,288.0,1,389.50000000000006,1,1,2,112,1,5.662960480135946,0.0,5.964863865310803,0
13347.0,70.0,1,341.36,2,1,2,212,1,4.248495242049359,0.0,5.832937638879745,3
13348.0,64.0,1,233.76,2,1,1,211,1,4.1588830833596715,0.0,5.4542949480023895,3
13349.0,11.0,1,247.31999999999996,4,1,1,411,3,2.3978952727983707,0.0,5.510683044690368,3
13350.0,16.0,2,979.1199999999999,4,2,3,423,3,2.772588722239781,0.6931471805599453,6.8866542090740825,4
13351.0,66.0,1,373.94,2,1,2,212,1,4.189654742026425,0.0,5.924095356737128,3
13352.0,60.0,1,397.9800000000001,2,1,2,212,1,4.0943445622221,0.0,5.98640175276552,3
13354.0,71.0,1,743.5300000000003,2,1,3,213,1,4.2626798770413155,0.0,6.6114091147835605,6
13355.0,122.0,1,674.7,2,1,3,213,1,4.804021044733257,0.0,6.51426814763338,6
13356.0,80.0,1,768.2400000000001,2,1,3,213,1,4.382026634673881,0.0,6.644102184329718,6
13357.0,257.0,1,609.4,1,1,2,112,1,5.54907608489522,0.0,6.412474866551609,0
13358.0,269.0,1,439.03000000000003,1,1,2,112,1,5.594711379601839,0.0,6.084567747870136,0
13359.0,64.0,1,439.55999999999995,2,1,2,212,1,4.1588830833596715,0.0,6.085774226578724,3
13362.0,9.0,4,3090.7399999999984,4,3,4,434,4,2.1972245773362196,1.3862943611198906,8.036165823421154,2
13363.0,18.0,2,992.5000000000002,4,2,3,423,3,2.8903717578961645,0.6931471805599453,6.900227012561346,4
13364.0,71.0,1,134.96,2,1,1,211,1,4.2626798770413155,0.0,4.904978438237713,3
13365.0,34.0,2,2225.3700000000013,3,2,4,324,3,3.5263605246161616,0.6931471805599453,7.707678472910168,4
13366.0,50.0,1,56.160000000000004,3,1,1,311,2,3.912023005428146,0.0,4.028204759717556,3
13368.0,257.0,2,623.4,1,2,2,122,1,5.54907608489522,0.6931471805599453,6.435188367333237,6
13369.0,366.0,1,308.28000000000003,1,1,2,112,1,5.902633333401366,0.0,5.731008460909792,0
13370.0,372.0,1,754.8700000000003,1,1,3,113,1,5.918893854273146,0.0,6.626545548992948,0
13372.0,90.0,1,378.64,2,1,2,212,1,4.499809670330265,0.0,5.936585885597992,3
13373.0,61.0,3,3312.2500000000005,2,3,4,234,2,4.110873864173311,1.0986122886681098,8.105382995748233,2
13375.0,89.0,1,778.6499999999997,2,1,3,213,1,4.48863636973214,0.0,6.657561650941347,6
13376.0,99.0,3,1019.7600000000003,2,3,3,233,2,4.59511985013459,1.0986122886681098,6.927322584474666,6
13379.0,26.0,3,572.5599999999997,3,3,2,332,3,3.258096538021482,1.0986122886681098,6.350117533430342,4
13381.0,32.0,6,3639.3100000000004,3,4,4,344,3,3.4657359027997265,1.791759469228055,8.199549382222376,2
13382.0,281.0,1,222.99,1,1,1,111,1,5.638354669333745,0.0,5.4071269274053115,0
13384.0,31.0,7,4151.929999999999,3,4,4,344,3,3.4339872044851463,1.9459101490553132,8.33132856535871,2
13385.0,330.0,1,534.5700000000002,1,1,2,112,1,5.799092654460526,0.0,6.281462685407433,0
13388.0,131.0,2,677.1000000000001,2,2,3,223,2,4.875197323201151,0.6931471805599453,6.5178189724916,6
13389.0,11.0,3,797.96,4,3,3,433,4,2.3978952727983707,1.0986122886681098,6.68205847088021,4
13390.0,75.0,1,544.0799999999999,2,1,2,212,1,4.31748811353631,0.0,6.299096294867383,6
13391.0,204.0,1,59.8,1,1,1,111,1,5.318119993844216,0.0,4.091005660956586,0
13394.0,2.0,8,2520.0199999999995,4,4,4,444,1,0.6931471805599453,2.0794415416798357,7.8320221169819115,1
13395.0,185.0,1,307.72,1,1,2,112,1,5.220355825078324,0.0,5.729190278590734,0
13396.0,29.0,2,1360.9899999999998,3,2,3,323,3,3.367295829986474,0.6931471805599453,7.215967655085898,4
13397.0,73.0,5,1544.1299999999997,2,3,3,233,2,4.290459441148391,1.6094379124341003,7.342215923931554,6
13398.0,192.0,1,457.3400000000001,1,1,2,112,1,5.2574953720277815,0.0,6.125427096770949,0
13402.0,127.0,2,621.2300000000002,2,2,2,222,2,4.844187086458591,0.6931471805599453,6.4317013837336745,6
13403.0,18.0,1,75.0,4,1,1,411,3,2.8903717578961645,0.0,4.31748811353631,3
13404.0,1.0,2,252.48999999999998,4,2,1,421,3,0.0,0.6931471805599453,5.531371643970761,1
13405.0,74.0,3,572.4509999999999,2,3,2,232,2,4.30406509320417,1.0986122886681098,6.349927142245752,6
13408.0,2.0,62,28117.039999999983,4,4,4,444,1,0.6931471805599453,4.127134385045092,10.24413107722615,5
13410.0,24.0,5,1003.0600000000001,3,3,3,333,3,3.1780538303479458,1.6094379124341003,6.910810606711143,4
13411.0,107.0,1,213.55000000000004,2,1,1,211,1,4.672828834461906,0.0,5.363870997287476,0
13414.0,134.0,3,1390.5,2,3,3,233,2,4.897839799950911,1.0986122886681098,7.23741867367402,6
13416.0,44.0,2,712.5000000000001,3,2,3,323,3,3.784189633918261,0.6931471805599453,6.568779912142806,4
13417.0,5.0,2,640.83,4,2,2,422,3,1.6094379124341003,0.6931471805599453,6.462764211137693,1
13418.0,12.0,18,6127.429999999998,4,4,4,444,1,2.4849066497880004,2.8903717578961645,8.720530691428404,5
13419.0,64.0,1,221.05999999999995,2,1,1,211,1,4.1588830833596715,0.0,5.398434157882809,3
13420.0,150.0,2,159.85,1,2,1,121,1,5.0106352940962555,0.6931471805599453,5.074235875505851,0
13421.0,40.0,2,1833.7099999999996,3,2,4,324,3,3.6888794541139363,0.6931471805599453,7.514096515995012,4
13422.0,64.0,1,2626.3000000000006,2,1,4,214,1,4.1588830833596715,0.0,7.873331290531049,6
13425.0,108.0,3,1624.2099999999998,2,3,3,233,2,4.68213122712422,1.0986122886681098,7.392776822706589,6
13426.0,1.0,10,3641.3199999999974,4,4,4,444,1,0.0,2.302585092994046,8.200101532256387,5
13427.0,19.0,3,582.6,3,3,2,332,3,2.9444389791664403,1.0986122886681098,6.367500844525334,4
13428.0,10.0,1,201.77999999999994,4,1,1,411,3,2.302585092994046,0.0,5.307177994980233,3
13429.0,11.0,4,1006.8000000000001,4,3,3,433,4,2.3978952727983707,1.3862943611198906,6.914532263261161,4
13430.0,19.0,2,679.45,3,2,3,323,3,2.9444389791664403,0.6931471805599453,6.521283647366507,4
13431.0,67.0,2,1269.0999999999995,2,2,3,223,2,4.204692619390966,0.6931471805599453,7.146063266816118,6
13434.0,74.0,2,534.24,2,2,2,222,2,4.30406509320417,0.6931471805599453,6.280845176195345,6
13435.0,5.0,7,3809.89,4,4,4,444,1,1.6094379124341003,1.9459101490553132,8.245355596312884,5
13436.0,2.0,1,196.88999999999996,4,1,1,411,3,0.6931471805599453,0.0,5.282645197153741,1
13437.0,14.0,7,3408.0599999999995,4,4,4,444,1,2.6390573296152584,1.9459101490553132,8.133898493428031,2
13439.0,255.0,1,283.71,1,1,1,111,1,5.541263545158426,0.0,5.647952589695531,0
13441.0,92.0,1,296.64000000000004,2,1,1,211,1,4.5217885770490405,0.0,5.69251928237749,3
13447.0,23.0,3,1129.14,3,3,3,333,3,3.1354942159291497,1.0986122886681098,7.029211560004817,4
13448.0,17.0,6,3534.6900000000023,4,4,4,444,1,2.833213344056216,1.791759469228055,8.170380880001554,2
13449.0,24.0,1,291.88,3,1,1,311,2,3.1780538303479458,0.0,5.67634275889742,3
13450.0,27.0,6,2043.7200000000003,3,4,4,344,3,3.295836866004329,1.791759469228055,7.622526955638745,2
13451.0,26.0,5,2898.2599999999993,3,3,4,334,3,3.258096538021482,1.6094379124341003,7.971865835902533,2
13452.0,259.0,2,590.0,1,2,2,122,1,5.556828061699537,0.6931471805599453,6.380122536899765,6
13453.0,166.0,2,356.98,1,2,2,122,1,5.111987788356544,0.6931471805599453,5.877679757801362,0
13455.0,25.0,2,1058.34,3,2,3,323,3,3.2188758248682006,0.6931471805599453,6.964456921851441,4
13456.0,18.0,6,1766.7199999999998,4,4,4,444,1,2.8903717578961645,1.791759469228055,7.476879999095679,2
13458.0,7.0,14,9646.570000000002,4,4,4,444,1,1.9459101490553132,2.6390573296152584,9.174357690734608,5
13460.0,29.0,2,183.44,3,2,1,321,2,3.367295829986474,0.6931471805599453,5.211887638549649,3
13461.0,39.0,3,1445.0000000000002,3,3,3,333,3,3.6635616461296463,1.0986122886681098,7.275864600546533,4
13462.0,253.0,1,151.5,1,1,1,111,1,5.53338948872752,0.0,5.020585624949423,0
13464.0,58.0,1,674.6800000000002,2,1,3,213,1,4.060443010546419,0.0,6.514238504389814,6
13466.0,184.0,1,307.90000000000003,1,1,2,112,1,5.214935757608986,0.0,5.729775054930455,0
13467.0,11.0,2,1071.91,4,2,3,423,3,2.3978952727983707,0.6931471805599453,6.97719738288243,4
13468.0,2.0,37,5693.370000000001,4,4,4,444,1,0.6931471805599453,3.6109179126442243,8.647057618934744,5
13470.0,99.0,2,165.0,2,2,1,221,1,4.59511985013459,0.6931471805599453,5.10594547390058,0
13471.0,1.0,4,2501.839999999998,4,3,4,434,4,0.0,1.3862943611198906,7.824781740141114,1
13473.0,61.0,2,422.64,2,2,2,222,2,4.110873864173311,0.6931471805599453,6.04652075285606,3
13474.0,236.0,1,226.83999999999997,1,1,1,111,1,5.4638318050256105,0.0,5.424244923145827,0
13475.0,191.0,4,1431.7800000000009,1,3,3,133,1,5.25227342804663,1.3862943611198906,7.266673704433181,6
13476.0,179.0,2,1238.4699999999998,1,2,3,123,1,5.187385805840755,0.6931471805599453,7.121632025785814,6
13477.0,38.0,6,1454.579999999999,3,4,3,343,3,3.6375861597263857,1.791759469228055,7.28247247814152,2
13479.0,201.0,2,300.95,1,2,1,121,1,5.303304908059076,0.6931471805599453,5.70694413799378,0
13481.0,46.0,5,1804.5599999999993,3,3,4,334,3,3.828641396489095,1.6094379124341003,7.49807207373788,2
13482.0,232.0,1,184.64,1,1,1,111,1,5.44673737166631,0.0,5.218407983319735,0
13483.0,66.0,1,140.34000000000003,2,1,1,211,1,4.189654742026425,0.0,4.944068049824143,3
13484.0,241.0,1,313.79999999999995,1,1,2,112,1,5.484796933490655,0.0,5.748755840298932,0
13485.0,233.0,1,454.24,1,1,2,112,1,5.4510384535657,0.0,6.118625692724661,0
13486.0,78.0,3,1122.4099999999999,2,3,3,233,2,4.356708826689592,1.0986122886681098,7.023233438228249,6
13487.0,58.0,3,575.4000000000001,2,3,2,232,2,4.060443010546419,1.0986122886681098,6.355065451117448,6
13488.0,17.0,13,8968.309999999996,4,4,4,444,1,2.833213344056216,2.5649493574615367,9.101452531505139,2
13489.0,105.0,4,449.52,2,3,2,232,2,4.653960350157523,1.3862943611198906,6.108180346803943,6
13491.0,52.0,10,1215.82,2,4,3,243,2,3.9512437185814275,2.302585092994046,7.103174025253346,2
13492.0,136.0,3,1269.8400000000006,2,3,3,233,2,4.912654885736052,1.0986122886681098,7.146646187263986,6
13493.0,275.0,2,618.63,1,2,2,122,1,5.616771097666572,0.6931471805599453,6.427507355680285,6
13494.0,312.0,1,316.26,1,1,2,112,1,5.7430031878094825,0.0,5.7565646600951705,0
13495.0,8.0,5,2044.8699999999997,4,3,4,434,4,2.0794415416798357,1.6094379124341003,7.623089496774113,1
13496.0,11.0,2,653.3299999999999,4,2,2,422,3,2.3978952727983707,0.6931471805599453,6.482082361502622,4
13497.0,283.0,2,348.04999999999995,1,2,2,122,1,5.645446897643238,0.6931471805599453,5.852346147614675,0
13499.0,18.0,5,1159.11,4,3,3,433,4,2.8903717578961645,1.6094379124341003,7.055407748240798,4
13500.0,23.0,3,1166.7700000000002,3,3,3,333,3,3.1354942159291497,1.0986122886681098,7.0619945263157495,4
13501.0,288.0,1,1340.3199999999997,1,1,3,113,1,5.662960480135946,0.0,7.2006636704055,6
13502.0,17.0,3,292.0,4,3,1,431,3,2.833213344056216,1.0986122886681098,5.676753802268282,4
13503.0,71.0,1,216.84999999999997,2,1,1,211,1,4.2626798770413155,0.0,5.379205870281375,3
13504.0,64.0,1,295.93,2,1,1,211,1,4.1588830833596715,0.0,5.6901229398702355,3
13505.0,73.0,4,4393.629999999999,2,3,4,234,2,4.290459441148391,1.3862943611198906,8.38791104366396,2
13506.0,316.0,2,458.52000000000004,1,2,2,122,1,5.755742213586912,0.6931471805599453,6.128003911246809,0
13507.0,3.0,4,2479.159999999999,4,3,4,434,4,1.0986122886681098,1.3862943611198906,7.815675072106529,1
13508.0,244.0,1,110.97,1,1,1,111,1,5.497168225293202,0.0,4.709259894512472,0
13509.0,9.0,7,979.7200000000001,4,4,3,443,4,2.1972245773362196,1.9459101490553132,6.887266816554801,1
13510.0,1.0,4,1791.5599999999984,4,3,4,434,4,0.0,1.3862943611198906,7.490842027671761,1
13512.0,261.0,1,251.20999999999998,1,1,1,111,1,5.564520407322694,0.0,5.526289242718887,0
13513.0,127.0,1,205.09999999999997,2,1,1,211,1,4.844187086458591,0.0,5.323497665078334,0
13514.0,74.0,1,152.20000000000002,2,1,1,211,1,4.30406509320417,0.0,5.025195445427586,3
13515.0,73.0,4,891.1200000000002,2,3,3,233,2,4.290459441148391,1.3862943611198906,6.792479098536934,6
13516.0,21.0,3,1389.4100000000003,3,3,3,333,3,3.044522437723423,1.0986122886681098,7.236634475584254,4
13517.0,60.0,3,2128.42,2,3,4,234,2,4.0943445622221,1.0986122886681098,7.6631351994080035,6
13518.0,86.0,1,627.16,2,1,2,212,1,4.454347296253507,0.0,6.44120169149225,6
13519.0,78.0,1,122.75,2,1,1,211,1,4.356708826689592,0.0,4.81014976667463,3
13520.0,59.0,6,3624.349999999999,2,4,4,244,2,4.07753744390572,1.791759469228055,8.195430240865925,2
13521.0,1.0,3,1071.7299999999998,4,3,3,433,4,0.0,1.0986122886681098,6.977029444235621,1
13522.0,30.0,1,125.80000000000001,3,1,1,311,2,3.4011973816621555,0.0,4.8346933442663405,3
13523.0,33.0,5,3964.8800000000006,3,3,4,334,3,3.4965075614664802,1.6094379124341003,8.285230868793809,2
13524.0,41.0,5,680.1800000000001,3,3,3,333,3,3.713572066704308,1.6094379124341003,6.522357469024085,4
13525.0,15.0,2,628.78,4,2,2,422,3,2.70805020110221,0.6931471805599453,6.443781433993379,4
13527.0,34.0,7,2242.36,3,4,4,344,3,3.5263605246161616,1.9459101490553132,7.715284161660797,2
13529.0,79.0,2,307.76,2,2,2,222,2,4.3694478524670215,0.6931471805599453,5.72932025844404,3
13531.0,205.0,2,483.8000000000001,1,2,2,122,1,5.3230099791384085,0.6931471805599453,6.181671598175927,6
13532.0,34.0,1,210.30999999999983,3,1,1,311,2,3.5263605246161616,0.0,5.348582632695586,3
13533.0,183.0,3,269.09000000000015,1,3,1,131,1,5.209486152841421,1.0986122886681098,5.595045896135651,0
13534.0,2.0,25,5831.080000000015,4,4,4,444,1,0.6931471805599453,3.2188758248682006,8.670957510901667,5
13536.0,1.0,7,3444.3899999999985,4,4,4,444,1,0.0,1.9459101490553132,8.144502099554527,1
13538.0,43.0,7,1280.85,3,4,3,343,3,3.7612001156935624,1.9459101490553132,7.155279199021725,2
13539.0,86.0,3,631.3400000000001,2,3,2,232,2,4.454347296253507,1.0986122886681098,6.447844544684252,6
13544.0,40.0,2,276.06,3,2,1,321,2,3.6888794541139363,0.6931471805599453,5.620618233395432,3
13546.0,12.0,3,621.0899999999999,4,3,2,432,3,2.4849066497880004,1.0986122886681098,6.43147599896873,4
13548.0,96.0,2,678.16,2,2,3,223,2,4.564348191467836,0.6931471805599453,6.51938324830015,6
13549.0,26.0,7,918.1999999999998,3,4,3,343,3,3.258096538021482,1.9459101490553132,6.822415231815121,4
13551.0,319.0,1,91.80000000000001,1,1,1,111,1,5.765191102784844,0.0,4.519612297626445,0
13552.0,66.0,12,3740.070000000001,2,4,4,244,2,4.189654742026425,2.4849066497880004,8.226859606810965,2
13555.0,74.0,4,4098.880000000003,2,3,4,234,2,4.30406509320417,1.3862943611198906,8.318469044642772,2
13557.0,28.0,2,584.0600000000001,3,2,2,322,3,3.332204510175204,0.6931471805599453,6.37000371727689,4
13558.0,6.0,4,594.5199999999999,4,3,2,432,3,1.791759469228055,1.3862943611198906,6.387754357280694,1
13560.0,7.0,1,171.42000000000004,4,1,1,411,3,1.9459101490553132,0.0,5.1441166854707365,3
13561.0,216.0,1,141.86,1,1,1,111,1,5.375278407684165,0.0,4.954840655773941,0
13562.0,82.0,3,1799.3299999999988,2,3,4,234,2,4.406719247264253,1.0986122886681098,7.495169652370147,6
13563.0,84.0,2,777.5300000000001,2,2,3,223,2,4.430816798843313,0.6931471805599453,6.656122228518003,6
13564.0,144.0,3,1724.6700000000005,1,3,4,134,1,4.969813299576001,1.0986122886681098,7.452791006816623,6
13565.0,19.0,2,240.22000000000006,3,2,1,321,2,2.9444389791664403,0.6931471805599453,5.481555170126344,3
13566.0,41.0,2,856.8399999999998,3,2,3,323,3,3.713572066704308,0.6931471805599453,6.7532512033846155,4
13568.0,173.0,1,187.05000000000004,1,1,1,111,1,5.153291594497779,0.0,5.231375960794155,0
13569.0,17.0,2,338.61999999999995,4,2,2,422,3,2.833213344056216,0.6931471805599453,5.824878534700086,3
13570.0,243.0,1,239.49000000000004,1,1,1,111,1,5.493061443340548,0.0,5.478511662325817,0
13571.0,13.0,12,2088.94,4,4,4,444,1,2.5649493574615367,2.4849066497880004,7.644412039267589,2
13572.0,206.0,1,1384.25,1,1,3,113,1,5.327876168789581,0.0,7.232913755703077,6
13573.0,50.0,2,290.25,3,2,1,321,2,3.912023005428146,0.6931471805599453,5.670742620578001,3
13575.0,23.0,5,732.0699999999997,3,3,3,333,3,3.1354942159291497,1.6094379124341003,6.595876137804506,4
13576.0,10.0,18,6717.340000000001,4,4,4,444,1,2.302585092994046,2.8903717578961645,8.812447521821168,5
13577.0,25.0,4,1687.5999999999988,3,3,4,334,3,3.2188758248682006,1.3862943611198906,7.431062680250183,4
13579.0,15.0,2,467.03999999999996,4,2,2,422,3,2.70805020110221,0.6931471805599453,6.146414907105805,4
13581.0,309.0,1,117.99999999999999,1,1,1,111,1,5.733341276897746,0.0,4.770684624465664,0
13583.0,156.0,1,781.0300000000002,1,1,3,113,1,5.049856007249537,0.0,6.660613561393887,6
13584.0,307.0,1,142.40000000000003,1,1,1,111,1,5.726847747587197,0.0,4.958639998977875,0
13587.0,64.0,1,712.4,2,1,3,213,1,4.1588830833596715,0.0,6.568639551415506,6
13588.0,16.0,9,2478.949999999998,4,4,4,444,1,2.772588722239781,2.1972245773362196,7.81559036240863,2
13589.0,15.0,2,379.65000000000003,4,2,2,422,3,2.70805020110221,0.6931471805599453,5.939249775659243,4
13590.0,11.0,6,1981.9199999999994,4,4,4,444,1,2.3978952727983707,1.791759469228055,7.59182135080589,2
13591.0,65.0,3,1117.1300000000003,2,3,3,233,2,4.174387269895637,1.0986122886681098,7.018518175466409,6
13592.0,36.0,4,247.95999999999995,3,3,1,331,3,3.58351893845611,1.3862943611198906,5.513267442833718,3
13593.0,108.0,5,2011.8800000000006,2,3,4,234,2,4.68213122712422,1.6094379124341003,7.6068248872938495,6
13594.0,53.0,1,396.96999999999997,2,1,2,212,1,3.970291913552122,0.0,5.98386071108125,3
13596.0,6.0,2,664.1099999999999,4,2,2,422,3,1.791759469228055,0.6931471805599453,6.498447798406494,1
13598.0,47.0,1,160.04000000000008,3,1,1,311,2,3.8501476017100584,0.0,5.075423783989034,3
13599.0,1.0,21,5129.119999999998,4,4,4,444,1,0.0,3.044522437723423,8.542689383489138,5
13600.0,312.0,1,219.51999999999998,1,1,1,111,1,5.7430031878094825,0.0,5.39144334453752,0
13601.0,45.0,2,693.3200000000002,3,2,3,323,3,3.8066624897703196,0.6931471805599453,6.54149165307311,4
13602.0,65.0,1,428.88999999999993,2,1,2,212,1,4.174387269895637,0.0,6.061200475792877,3
13603.0,26.0,1,164.34,3,1,1,311,2,3.258096538021482,0.0,5.101937452503042,3
13606.0,29.0,3,276.74999999999994,3,3,1,331,3,3.367295829986474,1.0986122886681098,5.623114571588746,3
13607.0,40.0,1,675.5099999999996,3,1,3,313,2,3.6888794541139363,0.0,6.515467961139678,3
13610.0,12.0,7,1082.3300000000004,4,4,3,443,4,2.4849066497880004,1.9459101490553132,6.986871403664057,4
13611.0,89.0,3,1154.4000000000003,2,3,3,233,2,4.48863636973214,1.0986122886681098,7.051336007459661,6
13614.0,24.0,4,1585.460000000001,3,3,3,333,3,3.1780538303479458,1.3862943611198906,7.368629865025655,4
13615.0,319.0,1,417.6900000000001,1,1,2,112,1,5.765191102784844,0.0,6.034739530589304,0
13617.0,40.0,3,544.18,3,3,2,332,3,3.6888794541139363,1.0986122886681098,6.29928007447939,4
13618.0,174.0,1,177.34000000000003,1,1,1,111,1,5.159055299214529,0.0,5.178068793951861,0
13621.0,117.0,1,213.85,2,1,1,211,1,4.762173934797756,0.0,5.365274834672918,0
13623.0,31.0,5,727.7400000000001,3,3,3,333,3,3.4339872044851463,1.6094379124341003,6.589943841548845,4
13626.0,253.0,1,257.22999999999996,1,1,1,111,1,5.53338948872752,0.0,5.549970626307962,0
13627.0,59.0,5,1638.4700000000003,2,3,3,233,2,4.07753744390572,1.6094379124341003,7.401518158541894,2
13629.0,23.0,11,7792.36,3,4,4,344,3,3.1354942159291497,2.3978952727983707,8.96089904548716,2
13630.0,5.0,7,2031.7800000000002,4,4,4,444,1,1.6094379124341003,1.9459101490553132,7.616667535120465,1
13631.0,100.0,11,3070.42,2,4,4,244,2,4.605170185988092,2.3978952727983707,8.029569639041496,2
13632.0,25.0,5,2118.9300000000003,3,3,4,334,3,3.2188758248682006,1.6094379124341003,7.658666523272437,2
13634.0,33.0,5,1547.3600000000004,3,3,3,333,3,3.4965075614664802,1.6094379124341003,7.344305531968653,2
13635.0,68.0,1,1071.0300000000002,2,1,3,213,1,4.219507705176107,0.0,6.976376081259924,6
13636.0,37.0,5,949.1199999999999,3,3,3,333,3,3.6109179126442243,1.6094379124341003,6.855535239509512,4
13637.0,52.0,3,804.2999999999998,2,3,3,233,2,3.9512437185814275,1.0986122886681098,6.689972333910023,4
13638.0,16.0,1,122.64000000000001,4,1,1,411,3,2.772588722239781,0.0,4.809253234563559,3
13639.0,74.0,1,1033.3400000000001,2,1,3,213,1,4.30406509320417,0.0,6.94055155339722,6
13642.0,216.0,1,312.28,1,1,2,112,1,5.375278407684165,0.0,5.74390022125209,0
13643.0,31.0,3,519.44,3,3,2,332,3,3.4339872044851463,1.0986122886681098,6.2527513082002315,4
13644.0,16.0,4,2624.260000000001,4,3,4,434,4,2.772588722239781,1.3862943611198906,7.872554230521203,2
13645.0,120.0,1,252.1,2,1,1,211,1,4.787491742782046,0.0,5.529825834193874,0
13647.0,10.0,4,1648.1200000000001,4,3,3,433,4,2.302585092994046,1.3862943611198906,7.4073905233524755,4
13649.0,257.0,2,346.6000000000001,1,2,2,122,1,5.54907608489522,0.6931471805599453,5.848171377281506,0
13650.0,17.0,6,1836.34,4,4,4,444,1,2.833213344056216,1.791759469228055,7.515529739220961,2
13651.0,35.0,2,94.2,3,2,1,321,2,3.5553480614894135,0.6931471805599453,4.545420181582317,3
13652.0,46.0,3,1095.08,3,3,3,333,3,3.828641396489095,1.0986122886681098,6.998582698942626,4
13654.0,43.0,6,2707.329999999999,3,4,4,344,3,3.7612001156935624,1.791759469228055,7.903718188353539,2
13655.0,114.0,2,932.9700000000004,2,2,3,223,2,4.736198448394496,0.6931471805599453,6.838373045989546,6
13656.0,165.0,2,379.65000000000003,1,2,2,122,1,5.10594547390058,0.6931471805599453,5.939249775659243,0
